install_date,player_id,country,device_brand,is_organic,var_01,var_02,var_03,var_04,var_05,var_06,var_07,var_08,var_09,var_10,var_11,var_12,var_13,var_14,var_15,var_16,var_17,var_18,var_19,var_20,var_21,var_22,var_23,var_24,var_25,var_26,var_27,var_28,var_29,var_30,var_31,var_32,var_33,var_34,var_35,var_36,var_37,var_38,var_39,var_40,var_41,var_42,revenue_d30
27/10/22,pl009fd1a935,Philippines,Xiaomi,0,10,43,37,1,4,9,NA,187,235.8333333,2,5,1,408,2,9,9,31,NA,NA,1,62,1,119,NA,11,17,2,11,5,13,10995,10,105,30760,18,12,2,4326,14530,53,0,404,0
24/10/22,pl0024bf0a8e,Indonesia,samsung,0,10,44,42,4,3,6,NA,222,236.207313,15,1,5,1718,3,7,6,46,13,3,1,125,NA,352,7,11,40,2,7,5,8,7252,9,36,20610,77,67,7,4266,9430,68,0,8,0
19/10/22,pl007b4bdb04,United States,samsung,0,10,2,3,1,NA,NA,NA,22,422.7012987,20,4,NA,47,NA,NA,2,NA,1,NA,1,5,NA,5,NA,6,1,1,NA,2,3,7410,3,64,18210,13,12,2,6117,15160,64,0,1563,0
25/10/22,pl000bbc8333,Philippines,OPPO,1,10,31,43,1,4,9,NA,257,193.2439294,11,0,4,1022,4,8,3,57,1,NA,7,66,NA,307,NA,12,70,2,9,6,11,NA,NA,NA,NA,NA,12,4,4420,14227,56,0,963,0.99
27/10/22,pl0042b9eda9,Malaysia,Xiaomi,0,12,41,15,NA,4,9,5,106,315.8769671,1,2,9,699,3,8,6,59,88,17,2,100,414,355,NA,15,67,1,21,5,9,8983,6,30,13355,13,8,3,2431,4390,2,0,102,0
16/10/22,pl002c89ca5a,Brunei,samsung,0,12,2,NA,NA,2,3,NA,NA,300.5708927,9,0,NA,107,2,3,2,20,NA,NA,1,1,NA,2,NA,3,5,NA,4,5,8,NA,NA,NA,NA,NA,9,2,3830,4400,29,0,456,0
23/10/22,pl001a2ff4d7,Indonesia,OPPO,1,12,30,28,1,2,7,NA,140,544.6481113,0,1,NA,18,1,6,6,56,NA,NA,1,5,NA,12,NA,12,70,1,10,5,9,6635,4,25,2410,12,5,2,1899,80,1,0,37,0
24/10/22,pl009.29E+68,Indonesia,OPPO,0,10,21,16,NA,2,6,NA,69,321.8715953,22,4,NA,690,1,5,7,29,1,NA,2,52,3,154,NA,14,9,2,6,5,9,51933,7,298,71813,29,17,3,12158,25263,112,0,407,0
06/10/22,pl00b8c95ebd,United Kingdom,samsung,0,10,169,104,1,3,6,13,300,568.3552321,7,2,7,823,4,9,7,45,3,67,48,101,914,600,2,22,39,2,31,5,8,8510,2,44,9565,10,10,1,8225,4815,44,0,22,21.95
24/10/22,pl001077289b,Denmark,motorola,1,10,3,6,1,NA,1,NA,19,311.2721088,19,2,NA,96,NA,1,9,3,NA,NA,1,46,NA,72,NA,6,8,2,2,6,11,6386,6,119,13591,12,5,1,635,2080,17,0,635,0
19/10/22,pl00b62d6546,Philippines,samsung,0,10,76,34,1,2,7,5,51,324.904268,2,6,7,452,1,4,4,23,NA,13,25,31,26,151,NA,11,4,3,35,2,5,39810,18,497,165652,37,19,3,16127,28367,106,0,5,0
01/10/22,pl001ffdb6f4,Indonesia,OPPO,0,12,57,36,1,3,5,5,87,449.2506749,7,3,6,384,NA,6,6,34,4,40,38,44,48,218,NA,7,91,1,26,4,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22,101.49
09/10/22,pl00fa6eb586,Indonesia,samsung,0,10,96,71,NA,2,10,10,168,577.0051929,21,5,17,668,4,11,10,36,NA,51,37,70,17,369,NA,NA,23,2,64,7,12,10023,7,4,42440,62,62,4,5537,31690,1,0,457,1.91
09/10/22,pl00e7bf8ed5,India,samsung,0,12,11,18,3,NA,2,NA,319,721.579235,17,2,1,22,1,1,5,69,1,1,1,78,NA,NA,NA,20,32,NA,1,7,13,7176,8,28,12940,13,7,1,2638,4410,20,0,357,0
27/10/22,pl0069ea1392,India,Xiaomi,0,12,18,26,1,2,9,NA,117,211.8382886,17,5,3,694,2,7,6,50,NA,NA,1,65,NA,87,NA,1,13,NA,8,5,10,8216,7,34,14557,16,11,2,4086,6315,4,0,277,0
28/10/22,pl00c0ff0538,United States,samsung,0,10,12,17,1,NA,6,1,90,686.2238806,1,3,1,217,NA,2,3,31,2,4,8,72,10,146,NA,NA,66,1,2,3,5,5849,3,26,11910,11,3,1,458,80,1,0,458,0
27/10/22,pl00b2fc3f18,Indonesia,samsung,1,10,11,21,4,4,8,NA,49,161.8185484,5,3,1,732,2,7,9,69,2,NA,4,97,NA,179,9,1,67,2,3,5,10,2641,4,0,4635,41,41,4,2641,4635,0,0,127,0
04/10/22,pl0079d801bd,Thailand,OPPO,0,10,45,27,NA,3,10,NA,145,209.4764875,8,6,NA,1288,5,11,10,27,NA,6,1,146,51,321,18,7,1,3,7,7,14,10125,9,59,18943,14,9,1,3618,8973,27,0,198,0
12/10/22,pl00c53da0bd,Romania,Xiaomi,1,12,50,46,1,3,7,2,189,318.9318885,20,0,6,1308,5,9,10,58,NA,12,10,98,5,324,2,16,43,3,49,5,11,12945,6,57,23136,18,12,4,7712,11650,5,0,1098,0
29/10/22,pl00815f6ad0,Philippines,HXY,0,10,22,14,1,4,7,NA,125,327.545156,10,5,1,224,2,5,7,24,1,1,1,53,1,114,NA,5,13,NA,6,5,10,12137,11,71,25760,18,NA,NA,NA,NA,NA,NA,6,0
08/10/22,pl00b8f06863,Bangladesh,samsung,1,10,93,66,2,5,10,3,55,195.6921098,9,0,3,1027,3,12,10,61,39,25,17,91,296,527,NA,24,22,2,14,8,14,NA,NA,NA,NA,NA,12,5,5688,9950,12,0,6,0
10/10/22,pl005146d0d4,Germany,samsung,0,12,244,116,1,5,10,9,160,221.4055944,0,6,23,1330,5,11,7,72,NA,169,155,96,132,736,NA,14,85,2,160,7,12,28894,26,239,61379,27,20,9,14344,26453,175,2.99,117,19.92
01/10/22,pl0012a591c8,India,samsung,1,10,20,NA,1,5,10,1,12,132.5561041,14,0,NA,598,4,9,12,77,NA,3,3,89,14,265,NA,2,9,NA,15,6,14,14258,30,0,25890,19,13,8,6225,15636,0,0,73,0
07/10/22,pl00d1b62f0e,United States,TCL,1,12,10,26,NA,6,11,4,123,536.5836864,18,3,4,287,5,11,11,70,NA,5,14,117,102,551,NA,NA,1,2,10,7,13,3814,4,5,12280,59,59,1,1047,810,0,0,1047,0
19/10/22,pl0039a7ceb4,Indonesia,INFINIX MOBILITY LIMITED,1,12,24,35,1,2,7,NA,228,377.1103048,20,4,NA,803,3,8,7,60,NA,3,3,81,6,225,5,26,28,3,3,6,12,4820,4,2,13960,49,49,1,1100,450,1,0,1100,0
09/10/22,pl00508fcc72,Canada,samsung,1,12,8,6,1,1,5,NA,38,499.2666667,4,2,1,126,1,3,7,3,NA,3,1,36,6,160,NA,8,8,1,3,4,8,NA,NA,NA,NA,NA,16,7,10554,13400,20,0,1785,0
06/10/22,pl00f7d1cafc,Poland,OPPO,1,12,133,85,1,5,8,3,176,495.8872077,9,0,3,160,4,11,9,64,2,22,1,74,NA,434,NA,3,68,2,26,7,13,12193,8,223,27781,19,NA,NA,NA,NA,NA,NA,183,0
19/10/22,pl0041924ec6,India,vivo,0,10,131,99,1,4,10,NA,136,205.5141573,3,2,NA,1013,4,9,9,62,2,8,2,89,7,432,NA,NA,41,3,27,6,11,7572,16,35,42254,48,48,3,1632,5080,10,0,464,2.97
27/10/22,pl00efd6aa5a,Malaysia,samsung,0,10,57,41,3,3,7,NA,139,427.6958175,10,3,2,331,2,6,5,39,NA,6,5,50,10,248,1,18,4,2,12,4,9,22971,11,403,52385,23,15,4,9313,19560,184,0.99,57,9.13
26/10/22,pl00884f8206,Belarus,Xiaomi,1,12,99,71,2,5,8,3,131,583.56238,5,6,3,20,2,7,9,57,1,21,14,62,NA,307,2,7,69,1,23,4,9,10735,11,32,19190,35,34,4,3838,2600,15,0,7,0
26/10/22,pl005dfbab9a,United States,TINNO,0,10,13,20,1,4,8,NA,59,297.7183246,16,0,1,447,3,8,8,42,NA,NA,3,75,NA,201,1,7,16,2,5,5,9,1645,5,24,4470,48,48,1,1106,820,0,0,878,12.94
12/10/22,pl00a65d7430,India,Xiaomi,1,10,21,22,1,2,1,NA,56,406.557554,7,4,NA,86,3,9,10,16,NA,10,6,60,33,251,NA,6,14,3,7,6,11,2999,3,23,10180,10,10,1,1702,2160,0,0,1702,0
25/10/22,pl0076203b4f,Uganda,NA,0,12,2,4,1,4,8,NA,10,548.3813953,23,3,NA,NA,2,8,9,10,NA,NA,NA,35,NA,41,NA,3,2,1,2,6,10,7893,5,125,13200,14,13,4,6808,6720,112,0,14,0
08/10/22,pl0046593f8f,India,OnePlus,0,10,25,25,3,4,8,1,76,297.08,19,5,3,214,4,9,9,41,NA,5,3,46,13,233,1,20,8,2,13,7,14,5944,4,71,13732,13,7,1,1549,4210,6,0,814,0
03/10/22,pl0040afa595,India,OnePlus,0,12,43,18,NA,NA,NA,NA,217,304.1001391,7,6,NA,625,NA,NA,5,56,NA,6,1,110,56,145,NA,21,88,NA,7,5,8,12197,9,175,22382,18,18,9,11001,14882,170,0,856,0
27/10/22,pl007044c067,India,NA,0,12,3,3,4,2,6,NA,22,379.147651,6,6,NA,59,2,4,9,7,9,NA,1,25,1,150,7,1,12,2,3,5,10,1840,7,0,2080,5,4,5,1315,2080,0,0,170,0
01/10/22,pl00550465f7,Mexico,samsung,1,10,36,49,1,5,6,4,104,284.6915641,23,0,7,628,5,10,12,69,NA,2,4,167,19,524,1,17,71,1,28,7,14,3172,6,0,3160,47,47,3,1389,2210,0,0,102,0
27/10/22,pl003e2c830f,India,vivo,0,10,16,24,2,3,6,2,123,502.103125,9,3,4,166,2,7,7,47,NA,4,4,54,NA,43,NA,2,46,1,7,5,10,16344,13,60,33785,20,16,6,8999,18500,6,0,319,0
15/10/22,pl006a555009,United States,OnePlus,1,12,1,3,1,NA,NA,NA,10,752.3333333,3,6,NA,11,1,2,2,NA,NA,NA,2,10,NA,5,NA,NA,2,2,1,1,4,8233,4,467,52473,24,12,2,3308,14627,79,6.98,52,10.97
01/10/22,pl00ce0041e9,Philippines,realme,0,10,NA,NA,NA,NA,NA,NA,NA,171,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19,0
16/10/22,pl0053e2d129,United States,samsung,0,10,60,38,1,4,6,1,66,696.7796209,23,3,4,16,4,8,9,16,NA,23,30,57,56,280,7,12,1,3,17,6,12,13024,8,276,33358,18,15,3,6261,18190,142,4.99,200,21.93
04/10/22,pl0089a6df99,Germany,samsung,0,10,129,83,1,4,6,14,218,495.4996717,16,5,19,396,3,8,6,52,NA,83,77,124,155,488,2,16,12,1,60,6,12,20672,4,249,53368,24,19,2,10101,27572,204,0,1525,24.92
05/10/22,pl00b53b4f03,Germany,samsung,0,12,135,115,1,5,11,NA,328,343.3806262,8,3,NA,1330,5,11,12,82,NA,42,14,131,13,404,1,25,89,3,36,7,14,4521,6,54,10240,12,4,1,580,2080,6,0,580,0
21/10/22,pl00bbb22595,Russia,Xiaomi,1,12,NA,4,2,NA,2,NA,16,237.4380165,2,2,NA,64,NA,NA,3,NA,NA,NA,1,16,NA,19,1,NA,1,2,NA,4,5,80,1,0,0,30,30,1,80,0,0,0,556,0
27/10/22,pl00a427f570,Philippines,samsung,0,12,35,12,1,NA,NA,NA,54,237.7919463,14,1,4,211,NA,1,7,30,1,NA,1,56,NA,NA,1,NA,1,1,25,5,10,3659,6,30,17430,37,37,2,1053,15080,0,0,68,0
30/10/22,pl0007ec39ed,Malaysia,samsung,0,10,2,27,1,2,9,NA,178,320.5739496,19,5,1,620,3,9,4,45,NA,NA,1,56,1,227,1,22,1,NA,1,5,10,12039,5,210,27724,19,18,2,7980,18994,199,0,974,0
30/10/22,pl0005838fdb,Indonesia,Xiaomi,0,12,103,58,NA,1,3,6,61,247.0375824,20,4,4,1070,NA,7,3,22,2,29,11,36,36,132,1,8,65,NA,30,3,6,NA,NA,NA,NA,NA,20,3,12624,13285,100,0,118,0
14/10/22,pl00addde10d,India,samsung,0,12,76,38,2,2,4,2,121,488.8263158,5,6,5,39,1,8,4,33,2,24,33,37,16,249,NA,7,1,1,39,6,11,NA,NA,NA,NA,NA,14,6,5702,12466,8,0,1144,0
22/10/22,pl0055886bc1,Philippines,Xiaomi,0,10,24,13,1,4,9,11,99,255.6697936,16,3,10,817,3,8,9,56,NA,2,2,63,NA,13,1,26,4,2,23,7,11,10809,11,88,26080,18,11,3,3525,6000,17,0,3,0
21/10/22,pl00e035e2e5,Belgium,samsung,0,10,22,20,1,2,6,NA,31,393.8888889,21,0,1,68,3,8,9,28,NA,5,3,49,1,248,2,12,34,3,9,6,11,4924,4,100,15950,12,12,4,4924,15830,100,0,1234,9.97
05/10/22,pl0008b584db,Thailand,vivo,0,12,1,8,1,3,4,NA,43,209.3881188,11,0,NA,338,3,4,12,NA,NA,NA,1,50,NA,43,5,7,1,2,1,7,12,2432,5,0,360,37,37,5,2432,360,0,0,43,0
23/10/22,pl0029cc688e,United States,samsung,0,10,90,28,1,2,6,7,43,387.6725756,21,5,11,503,2,7,8,22,NA,5,1,65,56,273,NA,29,7,2,46,6,11,6781,5,65,23046,51,50,2,2040,1860,6,0,82,60.82
09/10/22,pl00a4852e24,United Kingdom,samsung,0,10,53,8,2,5,11,3,80,147.8809418,20,0,3,1644,4,10,7,52,3,6,2,125,73,414,5,NA,13,3,5,7,13,19647,7,252,39013,21,18,4,11899,27492,200,0,779,0
23/10/22,pl009d7e2e65,Indonesia,samsung,0,10,14,7,1,2,4,NA,38,114.4367127,22,5,NA,1829,1,5,4,57,1,4,1,120,30,212,4,NA,71,1,NA,6,9,11466,10,248,30469,19,NA,NA,NA,NA,NA,NA,365,0
16/10/22,pl00ecfef780,Portugal,samsung,1,12,97,32,3,4,10,12,290,860.1716216,19,4,9,168,4,11,7,71,NA,43,7,81,1205,700,1,13,78,3,32,6,12,9596,6,0,12362,69,69,2,2514,2765,0,0,2082,0
21/10/22,pl00bda291ba,Nigeria,INFINIX MOBILITY LIMITED,0,10,38,42,1,4,9,NA,153,420.8507109,3,6,NA,384,4,5,5,49,NA,3,6,60,3,285,NA,3,28,2,6,5,10,18480,15,225,29433,20,NA,NA,NA,NA,NA,NA,4,0
27/10/22,pl009829e5f5,Canada,Xiaomi,1,12,21,13,1,3,6,NA,39,358.3168,5,0,2,136,2,5,4,23,4,6,2,38,25,171,1,NA,41,2,2,4,9,8022,18,28,18106,34,33,6,2639,4072,4,0,233,0
30/10/22,pl005d1b0843,Taiwan,realme,0,12,63,44,1,3,7,NA,123,329.7597598,2,2,7,206,3,6,8,47,NA,8,1,51,NA,94,NA,8,65,1,51,4,9,9044,5,330,24844,19,17,3,7716,15054,289,4.99,437,175.73
30/10/22,pl008df25bbb,Turkey,samsung,0,12,41,8,NA,1,5,13,95,503.1546573,18,3,15,435,2,3,3,30,NA,27,NA,76,76,295,2,3,62,2,31,2,5,2930,3,40,4380,9,9,3,2930,4380,40,0,45,1393.8
22/10/22,pl008006d6a2,Philippines,OPPO,1,10,37,60,1,2,8,NA,259,376.1542857,15,0,6,513,4,10,7,50,NA,12,13,68,3,462,NA,18,3,3,27,6,11,11383,40,116,29019,18,14,30,5558,16359,76,0,365,0
06/10/22,pl000ac58d42,United States,Google,0,12,92,73,NA,5,10,4,117,369.7251462,9,3,11,622,4,9,11,26,NA,36,26,68,45,352,NA,2,15,3,39,6,12,14406,2,252,35926,21,21,2,14406,35926,252,0,1547,3.98
26/10/22,pl00c1d09913,Indonesia,samsung,1,12,2,4,NA,3,6,NA,2,246.5228682,23,4,1,1143,3,7,5,46,NA,NA,2,63,8,117,NA,14,20,NA,2,5,10,8122,6,124,14305,13,8,2,2008,4370,9,0,1631,0
30/10/22,pl00b3def4dc,India,OPPO,0,12,25,18,NA,2,5,NA,45,237.0964005,20,0,NA,967,2,8,6,26,NA,5,1,53,NA,61,NA,4,4,2,15,5,10,4991,8,10,10920,49,49,3,1074,0,0,0,74,0
19/10/22,pl00e66b8c04,Indonesia,NA,0,12,79,41,2,4,9,8,159,309.9036939,17,0,9,130,4,9,11,69,NA,16,20,45,2,305,NA,26,75,3,35,6,11,4143,9,28,9910,11,5,2,1066,2080,0,0,339,0.99
07/10/22,pl00e4f64526,Indonesia,samsung,1,10,116,89,NA,5,11,11,282,401.2442076,10,2,13,1112,5,11,12,75,29,NA,1,115,43,254,2,34,2,3,42,8,14,12999,9,151,25213,18,11,3,3692,9495,21,0,2104,0
10/10/22,pl0093278a5d,Indonesia,Xiaomi,1,10,341,190,1,5,10,16,284,530.9850321,21,1,25,453,5,11,12,61,1,147,136,131,319,805,6,13,12,3,99,7,14,21081,10,387,65948,25,15,3,7039,25436,177,1.98,72,0
30/10/22,pl0008288c74,Germany,samsung,0,12,97,20,NA,1,5,3,98,377.6311679,14,6,6,839,1,5,2,29,3,27,12,46,173,187,3,9,65,1,27,4,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,217,5.96
10/10/22,pl0021308de3,United States,BLU,0,12,32,47,NA,4,2,1,131,366.726637,11,3,1,694,4,7,6,36,NA,15,9,109,1,242,1,13,35,NA,11,7,12,13386,5,205,26801,17,11,2,4437,5818,47,0,296,20.93
22/10/22,pl002754b532,Turkey,Xiaomi,0,10,192,15,1,4,8,1,111,270.7406199,19,3,1,819,4,8,4,45,1,73,1,76,221,241,1,18,5,2,1,6,11,8205,3,227,24077,17,15,2,6288,22027,162,0,813,0
11/10/22,pl00d5c3e193,Egypt,HUAWEI,0,12,56,24,NA,2,6,2,96,282.4595843,20,3,3,482,4,8,5,49,NA,17,11,64,14,320,1,22,1,2,19,6,12,7705,4,94,13634,15,6,1,1782,2160,26,0,1183,0
17/10/22,pl00caae7697,India,OPPO,0,12,20,26,6,4,9,6,91,180.8996416,20,4,3,1572,4,9,10,42,NA,23,19,65,9,237,2,1,1,3,8,4,9,18851,16,161,37372,23,17,5,9044,19726,103,0,74,0
30/10/22,pl00fbc7eab3,Brazil,samsung,1,12,9,5,NA,NA,NA,NA,3,366.1378299,16,0,NA,79,NA,NA,5,10,NA,NA,1,37,NA,39,NA,1,5,2,1,5,9,7117,6,123,11266,13,5,1,1622,2080,19,0,1622,0
28/10/22,pl00763065dc,Germany,OPPO,0,12,4,6,2,3,9,1,14,273.1186441,6,1,NA,126,1,8,7,59,NA,NA,1,64,1,148,4,1,1,2,4,5,10,6486,10,52,11749,13,5,2,1119,80,1,0,502,0
25/10/22,pl0072f1557b,Germany,samsung,0,10,40,31,NA,2,7,1,128,278.3584392,11,2,8,380,2,7,6,50,1,2,1,107,16,199,NA,1,69,2,23,3,8,129,1,0,80,33,33,1,129,80,0,0,113,3.99
30/10/22,pl00e6ab1657,United States,samsung,0,12,20,16,1,3,7,NA,159,720.516269,7,0,3,140,3,8,8,47,NA,6,2,62,15,326,NA,3,2,2,9,5,10,16050,9,272,29055,19,6,2,1602,2120,8,0,315,63.84
12/10/22,pl001a075bfc,United States,NA,0,12,5,8,1,4,5,NA,12,348.1518519,6,5,NA,202,4,7,10,40,1,NA,1,58,NA,12,NA,5,2,3,3,6,11,2214,4,0,0,39,39,2,1680,0,0,0,659,0
04/10/22,pl008719eb86,Bahamas,samsung,0,12,45,69,3,5,11,6,167,414.4407436,14,2,10,788,5,11,11,84,NA,31,53,151,557,1610,9,29,90,3,36,7,14,8790,7,192,18256,17,12,2,3631,10427,105,0,607,34.9
30/10/22,pl0060b809de,Brazil,samsung,1,10,40,19,NA,2,3,1,97,823.4899083,9,3,4,157,2,5,6,48,NA,6,5,51,34,230,6,15,59,2,17,5,9,5212,3,40,11835,17,16,2,3337,6245,40,0,643,0
28/10/22,pl00092b2d3f,Malaysia,OPPO,0,12,16,14,1,2,6,NA,118,336.092081,19,1,NA,222,1,6,7,36,NA,NA,1,34,NA,111,NA,NA,40,2,5,5,10,3482,2,96,5910,12,11,1,2264,5910,81,0,1040,0
25/10/22,pl000fe2f5e0,India,NA,0,8,39,12,4,1,5,6,80,307.7406765,13,5,NA,341,3,8,5,15,3,6,3,44,9,206,NA,1,12,2,25,5,10,7764,11,27,22284,38,38,5,2307,3032,0,0,771,0
01/10/22,pl0025ddee60,Indonesia,samsung,1,10,19,16,2,4,8,4,111,248.1996392,1,5,5,375,5,10,13,61,NA,2,1,56,8,194,NA,4,42,3,11,7,15,2289,3,17,2010,54,54,3,2289,2010,17,0,186,0
14/10/22,pl004d562ccb,Myanmar,Xiaomi,0,12,62,55,1,2,5,NA,88,357.9953642,7,1,2,191,2,6,7,53,1,2,1,55,NA,60,1,9,2,1,13,6,12,11779,13,28,24398,57,16,2,7931,16558,135,0,291,0
16/10/22,pl00ce509fd1,United States,samsung,0,10,8,5,NA,5,11,NA,62,430.6449438,13,3,3,76,3,9,10,51,NA,2,3,67,3,302,NA,20,23,1,13,6,12,9801,7,190,27745,17,13,3,4828,13738,63,0,29,0
20/10/22,pl00aa742c13,United States,samsung,0,12,65,51,1,3,9,4,124,546.5529716,14,5,9,44,3,8,8,19,NA,24,35,98,64,349,NA,23,1,3,36,6,11,NA,NA,NA,NA,NA,24,4,17514,50124,433,9.969999,357,235.78
07/10/22,pl00fff3dcd8,Mexico,Xiaomi,0,10,47,17,1,4,9,4,99,595.2183908,10,3,5,299,2,8,10,51,NA,11,11,73,120,486,1,6,8,3,21,6,12,2365,2,0,4410,8,5,1,1157,2080,0,0,550,0
31/10/22,pl0012b8cc52,Malaysia,NA,0,12,76,37,1,3,7,1,118,267.2748894,4,2,11,1012,2,8,9,56,NA,20,21,63,3,227,1,22,64,2,54,5,10,17278,9,148,24460,18,15,4,10779,12210,94,0,1,1.98
09/10/22,pl00f78ebeee,Cuba,motorola,1,10,19,18,1,3,10,1,117,686.4157895,5,1,3,NA,4,10,10,28,NA,NA,1,67,NA,162,NA,10,21,3,6,7,13,2926,3,77,10153,9,9,3,2926,5015,69,0,571,0
22/10/22,pl008169d3f8,Canada,samsung,0,10,4,3,NA,NA,NA,NA,62,625.9725086,16,5,NA,158,NA,NA,9,18,NA,NA,1,67,NA,NA,NA,NA,5,NA,2,6,11,29633,7,25,36565,20,17,4,12812,18145,16,0,1179,0
22/10/22,pl00142293d5,Brazil,NA,0,10,29,36,1,3,5,1,136,479.2623626,5,1,5,369,4,8,9,31,4,5,4,55,13,195,2,14,26,2,15,5,10,8955,4,49,20192,15,13,1,6727,13592,39,0,756,0
02/10/22,pl0066afa36e,France,Xiaomi,1,12,9,14,1,4,12,8,140,219.6713676,10,0,7,2482,4,9,11,69,2,2,10,142,42,297,3,NA,93,3,8,7,15,24484,16,197,26628,19,8,1,1475,4211,40,0,228,0
06/10/22,pl00993ae154,Ukraine,INFINIX MOBILITY LIMITED,1,10,79,76,NA,3,10,6,101,1137.430693,19,4,7,8,4,10,12,59,NA,34,32,71,1,360,1,5,79,2,31,6,11,NA,NA,NA,NA,NA,9,2,2436,9124,46,0,659,0
17/10/22,pl00a8c36f46,Uruguay,samsung,0,12,9,17,1,4,10,NA,50,290.6947115,17,0,1,100,4,10,11,43,NA,4,1,27,26,191,NA,3,25,2,5,6,12,7763,13,94,18069,17,2,1,178,80,2,0,178,0
26/10/22,pl00b4216e88,Indonesia,OPPO,0,10,16,21,NA,NA,NA,NA,174,641.5357968,23,4,2,253,NA,NA,5,47,NA,NA,1,57,NA,35,NA,16,69,1,4,4,7,16998,7,245,43241,21,NA,NA,NA,NA,NA,NA,10,0
21/10/22,pl0046d126ae,Mexico,samsung,0,12,1,4,2,3,8,NA,19,146.4393939,12,4,NA,414,2,3,4,13,1,NA,1,76,NA,39,1,NA,19,NA,1,5,10,2850,5,12,5080,25,25,3,1609,5030,5,0,447,0
31/10/22,pl00cb8b61ed,Brazil,samsung,0,12,143,125,3,3,8,3,238,335.9845111,19,6,6,1174,3,9,9,57,NA,46,58,85,NA,320,NA,3,64,2,43,5,10,20092,28,7,37010,48,48,10,7074,9560,1,0,838,3.96
29/10/22,pl0073b68abb,Malaysia,OPPO,1,12,1,NA,1,NA,NA,NA,4,464.245283,5,0,NA,3,NA,5,8,6,NA,NA,1,22,NA,NA,NA,NA,2,NA,1,4,9,2049,4,8,4570,10,2,1,163,80,0,0,163,0
09/10/22,pl00b269c1b6,Colombia,motorola,1,12,2,5,NA,4,5,NA,25,476.723225,19,6,2,10,2,8,7,35,NA,NA,1,57,NA,10,NA,8,22,NA,2,6,11,16214,16,164,23447,23,NA,NA,NA,NA,NA,NA,721,0
29/10/22,pl00ec3676ce,United States,samsung,1,10,56,50,1,3,8,3,60,379.8290816,3,5,1,8,2,6,5,49,NA,17,NA,108,9,185,NA,4,65,NA,17,5,9,NA,NA,NA,NA,NA,13,4,3570,14400,96,0,243,84.73
28/10/22,pl00c1d5e161,Singapore,OPPO,1,10,16,24,NA,2,3,NA,60,224.7763713,21,5,1,141,2,7,7,38,1,7,4,42,6,117,NA,10,4,1,6,4,7,354,2,0,550,41,41,1,223,0,0,0,32,0
21/10/22,pl00ee42a213,Indonesia,OPPO,1,10,7,9,1,NA,2,NA,55,286.0614525,13,4,1,7,NA,1,8,27,NA,NA,1,55,NA,2,NA,16,25,1,2,6,11,5322,7,63,15970,13,8,3,2315,4540,23,0,177,0
11/10/22,pl00c84d5b36,India,samsung,1,10,81,42,1,5,12,NA,176,381.8028404,23,5,2,679,5,12,11,69,2,12,2,94,4,237,NA,8,22,2,23,7,11,NA,NA,NA,NA,NA,18,1,16972,19676,74,0,5884,0
20/10/22,pl0023a1503c,India,Xiaomi,0,10,1,3,2,1,2,NA,36,267.1138211,4,2,NA,34,NA,3,7,NA,NA,NA,1,15,NA,2,NA,2,1,NA,1,4,8,6927,7,88,13630,13,4,2,695,80,22,0,402,0
11/10/22,pl00fd0891b0,Philippines,vivo,0,10,25,22,1,5,10,NA,135,292.0102996,8,0,NA,447,5,11,7,25,NA,NA,1,65,1,143,1,10,1,3,5,7,16,11794,11,63,26028,31,30,3,8519,25598,61,0,53,0
24/10/22,pl00322e3223,United States,samsung,0,10,9,NA,1,2,3,1,NA,276.116208,15,5,NA,12,2,8,8,65,NA,NA,1,61,NA,NA,NA,2,71,1,2,6,10,6187,12,226,27963,19,16,7,3333,7970,110,1.99,1114,0
25/10/22,pl0097f33ff0,Indonesia,samsung,1,10,NA,7,NA,NA,NA,NA,45,732.0933333,16,4,NA,7,NA,NA,7,5,NA,NA,1,33,NA,NA,NA,5,2,1,NA,6,9,14024,9,18,19310,16,10,2,7675,6060,1,0,5,0
15/10/22,pl00f38fa526,United Kingdom,samsung,0,10,98,100,NA,5,10,14,192,869.875,11,4,9,46,4,7,7,33,4,48,36,84,89,388,NA,6,80,1,76,5,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,251,0
01/10/22,pl003d3b88cc,Indonesia,Xiaomi,0,12,4,18,1,4,10,1,104,474.0135135,14,5,1,141,5,10,10,68,NA,2,1,84,NA,204,NA,19,20,3,4,7,14,NA,NA,NA,NA,NA,12,2,4571,6010,37,0,917,0
29/10/22,pl008d201f24,Canada,ZTE,1,12,73,52,1,4,6,1,91,224.6509615,11,3,1,1227,2,7,9,38,2,2,2,97,1,264,NA,1,32,2,9,5,10,20263,11,273,28920,20,11,4,5937,6660,105,0,46,0
12/10/22,pl000a69588d,El Salvador,NA,0,12,NA,NA,NA,NA,NA,NA,NA,106,23,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,359,2,3,0,3,3,2,359,0,3,0,227,0
